Pair_ID,Origin_ID,Destination_ID,Dist_along_grid_meters,Destination_Rank
1.70045E+23 6/13/18 9:59 - 38003d001050483553343720 4/18/19 21:46,1.70045E+23 6/13/18 9:59 ,38003d001050483553343720 4/18/19 21:46,2581.636049,11
1.70045E+23 6/13/18 9:59 - 2.10021E+23 6/11/19 16:15,1.70045E+23 6/13/18 9:59 ,2.10021E+23 6/11/19 16:15,2601.177721,12
1.70045E+23 6/13/18 9:59 - 3f0049000551353431383736 6/20/18 13:38,1.70045E+23 6/13/18 9:59 ,3f0049000551353431383736 6/20/18 13:38,2810.889981,13
1.70045E+23 6/13/18 9:59 - 33003a000951343334363138 4/18/19 23:39,1.70045E+23 6/13/18 9:59 ,33003a000951343334363138 4/18/19 23:39,2827.641672,14
1.70045E+23 6/13/18 9:59 - 540057000d50483553343720 4/17/19 18:29,1.70045E+23 6/13/18 9:59 ,540057000d50483553343720 4/17/19 18:29,3884.198656,15
1.70045E+23 6/13/18 9:59 - 4a0046001951353339373130 6/21/18 16:04,1.70045E+23 6/13/18 9:59 ,4a0046001951353339373130 6/21/18 16:04,4363.036741,16
1.70045E+23 6/13/18 9:59 - 3f004a000c51343334363138 6/18/18 12:09,1.70045E+23 6/13/18 9:59 ,3f004a000c51343334363138 6/18/18 12:09,4433.753504,17
1.70045E+23 6/13/18 9:59 - 2b0051000d50483553343720 4/17/19 16:42,1.70045E+23 6/13/18 9:59 ,2b0051000d50483553343720 4/17/19 16:42,4433.753504,18
5.50036E+23 6/13/18 10:14 - 5.50036E+23 6/13/18 10:14,5.50036E+23 6/13/18 10:14 ,5.50036E+23 6/13/18 10:14,0,1
5.50036E+23 6/13/18 10:14 - 3e002e001451343334363036 6/21/18 12:01,5.50036E+23 6/13/18 10:14 ,3e002e001451343334363036 6/21/18 12:01,11834.23857,2
5.50036E+23 6/13/18 10:14 - 2.80031E+23 4/24/19 13:12,5.50036E+23 6/13/18 10:14 ,2.80031E+23 4/24/19 13:12,11834.23857,3
5.50036E+23 6/13/18 10:14 - 2b003f000147373334363431 4/24/19 17:42,5.50036E+23 6/13/18 10:14 ,2b003f000147373334363431 4/24/19 17:42,11958.82658,4
5.50036E+23 6/13/18 10:14 - 3c0025000e47373432363837 4/17/19 16:59,5.50036E+23 6/13/18 10:14 ,3c0025000e47373432363837 4/17/19 16:59,16875.95084,5
5.50036E+23 6/13/18 10:14 - 2f0025001451343334363036 6/14/18 14:27,5.50036E+23 6/13/18 10:14 ,2f0025001451343334363036 6/14/18 14:27,16978.15473,6
5.30039E+23 6/13/18 10:50 - 5.30039E+23 6/13/18 10:50,5.30039E+23 6/13/18 10:50 ,5.30039E+23 6/13/18 10:50,0,1
5.30039E+23 6/13/18 10:50 - 1a0041001151363038393739 4/16/19 20:59,5.30039E+23 6/13/18 10:50 ,1a0041001151363038393739 4/16/19 20:59,271.2827733,2
5.30039E+23 6/13/18 10:50 - 2.00031E+23 6/13/18 7:31,5.30039E+23 6/13/18 10:50 ,2.00031E+23 6/13/18 7:31,294.4676077,3
5.30039E+23 6/13/18 10:50 - 3.80025E+23 4/16/19 22:00,5.30039E+23 6/13/18 10:50 ,3.80025E+23 4/16/19 22:00,294.4676077,4
5.30039E+23 6/13/18 10:50 - 4d004b000a51353431383437 4/18/19 11:34,5.30039E+23 6/13/18 10:50 ,4d004b000a51353431383437 4/18/19 11:34,1657.754458,5
5.30039E+23 6/13/18 10:50 - 2c001e001647373333353132 4/23/19 12:05,5.30039E+23 6/13/18 10:50 ,2c001e001647373333353132 4/23/19 12:05,1785.75593,6
5.30039E+23 6/13/18 10:50 - 3.10035E+23 6/20/18 9:32,5.30039E+23 6/13/18 10:50 ,3.10035E+23 6/20/18 9:32,1873.465097,7
5.30039E+23 6/13/18 10:50 - 49005b001151363038393739 6/20/18 11:03,5.30039E+23 6/13/18 10:50 ,49005b001151363038393739 6/20/18 11:03,1878.847401,8
45005e000951343334363138 6/13/18 11:34 - 45005e000951343334363138 6/13/18 11:34,45005e000951343334363138 6/13/18 11:34 ,45005e000951343334363138 6/13/18 11:34,0,1
45005e000951343334363138 6/13/18 11:34 - 1.90029E+23 4/15/19 19:41,45005e000951343334363138 6/13/18 11:34 ,1.90029E+23 4/15/19 19:41,145.1999752,2
45005e000951343334363138 6/13/18 11:34 - 2.20025E+23 6/13/18 12:18,45005e000951343334363138 6/13/18 11:34 ,2.20025E+23 6/13/18 12:18,155.5793029,3
45005e000951343334363138 6/13/18 11:34 - 35001e000247373334363431 4/15/19 21:46,45005e000951343334363138 6/13/18 11:34 ,35001e000247373334363431 4/15/19 21:46,155.5793029,4
1e0036000951343334363138 6/13/18 12:16 - 1e0036000951343334363138 6/13/18 12:16,1e0036000951343334363138 6/13/18 12:16 ,1e0036000951343334363138 6/13/18 12:16,0,1
1e0036000951343334363138 6/13/18 12:16 - 3c0031000d47373334363431 4/18/19 13:01,1e0036000951343334363138 6/13/18 12:16 ,3c0031000d47373334363431 4/18/19 13:01,72.95767194,2
1e0036000951343334363138 6/13/18 12:16 - 5.60044E+23 6/13/18 15:16,1e0036000951343334363138 6/13/18 12:16 ,5.60044E+23 6/13/18 15:16,1188.716909,3
1e0036000951343334363138 6/13/18 12:16 - 3f004a000c51343334363138 4/18/19 21:13,1e0036000951343334363138 6/13/18 12:16 ,3f004a000c51343334363138 4/18/19 21:13,1354.719999,4
1e0036000951343334363138 6/13/18 12:16 - 48003c001151363038393739 6/13/18 16:55,1e0036000951343334363138 6/13/18 12:16 ,48003c001151363038393739 6/13/18 16:55,1396.141814,5
1e0036000951343334363138 6/13/18 12:16 - 21002c000247373334363431 7/2/19 21:13,1e0036000951343334363138 6/13/18 12:16 ,21002c000247373334363431 7/2/19 21:13,1396.141814,6
1e0036000951343334363138 6/13/18 12:16 - 27003c000951343334363138 6/13/18 14:16,1e0036000951343334363138 6/13/18 12:16 ,27003c000951343334363138 6/13/18 14:16,1432.959141,7
1e0036000951343334363138 6/13/18 12:16 - 2.20031E+23 6/11/19 22:29,1e0036000951343334363138 6/13/18 12:16 ,2.20031E+23 6/11/19 22:29,1491.688722,8
1e0036000951343334363138 6/13/18 12:16 - 5.0003E+23 6/13/18 14:44,1e0036000951343334363138 6/13/18 12:16 ,5.0003E+23 6/13/18 14:44,1513.273375,9
1e0036000951343334363138 6/13/18 12:16 - 5d0040000d50483553343720 4/18/19 22:05,1e0036000951343334363138 6/13/18 12:16 ,5d0040000d50483553343720 4/18/19 22:05,1569.939982,10
1e0036000951343334363138 6/13/18 12:16 - 2.00039E+23 6/11/19 14:11,1e0036000951343334363138 6/13/18 12:16 ,2.00039E+23 6/11/19 14:11,3043.733031,11
1e0036000951343334363138 6/13/18 12:16 - 4.70055E+23 6/18/18 12:33,1e0036000951343334363138 6/13/18 12:16 ,4.70055E+23 6/18/18 12:33,3158.976306,12
1e0036000951343334363138 6/13/18 12:16 - 1d0036000951343334363138 6/21/18 14:25,1e0036000951343334363138 6/13/18 12:16 ,1d0036000951343334363138 6/21/18 14:25,3282.865411,13
1e0036000951343334363138 6/13/18 12:16 - 2f0039000551353431383736 6/18/18 15:47,1e0036000951343334363138 6/13/18 12:16 ,2f0039000551353431383736 6/18/18 15:47,3597.926867,14
1e0036000951343334363138 6/13/18 12:16 - 5.10042E+23 6/19/18 16:52,1e0036000951343334363138 6/13/18 12:16 ,5.10042E+23 6/19/18 16:52,3665.030508,15
1e0036000951343334363138 6/13/18 12:16 - 3.4005E+23 4/17/19 9:33,1e0036000951343334363138 6/13/18 12:16 ,3.4005E+23 4/17/19 9:33,3665.030508,16
2.20025E+23 6/13/18 12:18 - 2.20025E+23 6/13/18 12:18,2.20025E+23 6/13/18 12:18 ,2.20025E+23 6/13/18 12:18,0,1
2.20025E+23 6/13/18 12:18 - 35001e000247373334363431 4/15/19 21:46,2.20025E+23 6/13/18 12:18 ,35001e000247373334363431 4/15/19 21:46,0,2
2.20025E+23 6/13/18 12:18 - 1.90029E+23 4/15/19 19:41,2.20025E+23 6/13/18 12:18 ,1.90029E+23 4/15/19 19:41,10.37932775,3
2.20025E+23 6/13/18 12:18 - 45005e000951343334363138 6/13/18 11:34,2.20025E+23 6/13/18 12:18 ,45005e000951343334363138 6/13/18 11:34,155.5793029,4
2e001f001251363038393739 6/13/18 13:02 - 2e001f001251363038393739 6/13/18 13:02,2e001f001251363038393739 6/13/18 13:02 ,2e001f001251363038393739 6/13/18 13:02,0,1
47005a001151363038393739 6/13/18 13:39 - 47005a001151363038393739 6/13/18 13:39,47005a001151363038393739 6/13/18 13:39 ,47005a001151363038393739 6/13/18 13:39,0,1
27003c000951343334363138 6/13/18 14:16 - 27003c000951343334363138 6/13/18 14:16,27003c000951343334363138 6/13/18 14:16 ,27003c000951343334363138 6/13/18 14:16,0,1
27003c000951343334363138 6/13/18 14:16 - 48003c001151363038393739 6/13/18 16:55,27003c000951343334363138 6/13/18 14:16 ,48003c001151363038393739 6/13/18 16:55,510.3669752,2
27003c000951343334363138 6/13/18 14:16 - 21002c000247373334363431 7/2/19 21:13,27003c000951343334363138 6/13/18 14:16 ,21002c000247373334363431 7/2/19 21:13,510.3669752,3
27003c000951343334363138 6/13/18 14:16 - 5.60044E+23 6/13/18 15:16,27003c000951343334363138 6/13/18 14:16 ,5.60044E+23 6/13/18 15:16,871.6103553,4
27003c000951343334363138 6/13/18 14:16 - 3f004a000c51343334363138 4/18/19 21:13,27003c000951343334363138 6/13/18 14:16 ,3f004a000c51343334363138 4/18/19 21:13,1037.613446,5
27003c000951343334363138 6/13/18 14:16 - 3c0031000d47373334363431 4/18/19 13:01,27003c000951343334363138 6/13/18 14:16 ,3c0031000d47373334363431 4/18/19 13:01,1391.654151,6
27003c000951343334363138 6/13/18 14:16 - 1e0036000951343334363138 6/13/18 12:16,27003c000951343334363138 6/13/18 14:16 ,1e0036000951343334363138 6/13/18 12:16,1432.959141,7
27003c000951343334363138 6/13/18 14:16 - 2.00039E+23 6/11/19 14:11,27003c000951343334363138 6/13/18 14:16 ,2.00039E+23 6/11/19 14:11,2157.958192,8
27003c000951343334363138 6/13/18 14:16 - 1d0036000951343334363138 6/21/18 14:25,27003c000951343334363138 6/13/18 14:16 ,1d0036000951343334363138 6/21/18 14:25,2397.090572,9
27003c000951343334363138 6/13/18 14:16 - 2.20031E+23 6/11/19 22:29,27003c000951343334363138 6/13/18 14:16 ,2.20031E+23 6/11/19 22:29,2530.972854,10
27003c000951343334363138 6/13/18 14:16 - 5.0003E+23 6/13/18 14:44,27003c000951343334363138 6/13/18 14:16 ,5.0003E+23 6/13/18 14:44,2552.557507,11
27003c000951343334363138 6/13/18 14:16 - 5d0040000d50483553343720 4/18/19 22:05,27003c000951343334363138 6/13/18 14:16 ,5d0040000d50483553343720 4/18/19 22:05,2609.224114,12
27003c000951343334363138 6/13/18 14:16 - 2f0039000551353431383736 6/18/18 15:47,27003c000951343334363138 6/13/18 14:16 ,2f0039000551353431383736 6/18/18 15:47,2712.152029,13
27003c000951343334363138 6/13/18 14:16 - 5.10042E+23 6/19/18 16:52,27003c000951343334363138 6/13/18 14:16 ,5.10042E+23 6/19/18 16:52,2779.255669,14
27003c000951343334363138 6/13/18 14:16 - 3.4005E+23 4/17/19 9:33,27003c000951343334363138 6/13/18 14:16 ,3.4005E+23 4/17/19 9:33,2779.255669,15
27003c000951343334363138 6/13/18 14:16 - 4.70055E+23 6/18/18 12:33,27003c000951343334363138 6/13/18 14:16 ,4.70055E+23 6/18/18 12:33,4198.260438,16
3b0045000151353432393339 6/13/18 14:37 - 3b0045000151353432393339 6/13/18 14:37,3b0045000151353432393339 6/13/18 14:37 ,3b0045000151353432393339 6/13/18 14:37,0,1
3b0045000151353432393339 6/13/18 14:37 - 50003b001950483553353620 4/23/19 18:19,3b0045000151353432393339 6/13/18 14:37 ,50003b001950483553353620 4/23/19 18:19,321.0820411,2
3b0045000151353432393339 6/13/18 14:37 - 50003b001950483553353620 5/8/19 16:46,3b0045000151353432393339 6/13/18 14:37 ,50003b001950483553353620 5/8/19 16:46,371.7895021,3
3b0045000151353432393339 6/13/18 14:37 - 2a002e000147373334363431 4/23/19 17:17,3b0045000151353432393339 6/13/18 14:37 ,2a002e000147373334363431 4/23/19 17:17,1149.448059,4
3b0045000151353432393339 6/13/18 14:37 - 4d004b000a51353431383437 6/18/18 18:09,3b0045000151353432393339 6/13/18 14:37 ,4d004b000a51353431383437 6/18/18 18:09,1446.313411,5
3b0045000151353432393339 6/13/18 14:37 - 41002a000347373334363431 6/12/19 11:40,3b0045000151353432393339 6/13/18 14:37 ,41002a000347373334363431 6/12/19 11:40,1448.233283,6
3b0045000151353432393339 6/13/18 14:37 - 54003b000e51353433323633 6/18/18 11:14,3b0045000151353432393339 6/13/18 14:37 ,54003b000e51353433323633 6/18/18 11:14,1607.267322,7
3b0045000151353432393339 6/13/18 14:37 - 47001e000951353431383437 6/18/18 18:18,3b0045000151353432393339 6/13/18 14:37 ,47001e000951353431383437 6/18/18 18:18,1709.704921,8
3b0045000151353432393339 6/13/18 14:37 - 3e001e000d47373334363431 4/24/19 17:56,3b0045000151353432393339 6/13/18 14:37 ,3e001e000d47373334363431 4/24/19 17:56,1966.674237,9
3b0045000151353432393339 6/13/18 14:37 - 1a0041001151363038393739 6/18/18 11:23,3b0045000151353432393339 6/13/18 14:37 ,1a0041001151363038393739 6/18/18 11:23,2029.224368,10
3b0045000151353432393339 6/13/18 14:37 - 2b002b000147373334363431 4/24/19 10:28,3b0045000151353432393339 6/13/18 14:37 ,2b002b000147373334363431 4/24/19 10:28,2029.224368,11
3b0045000151353432393339 6/13/18 14:37 - 30002c001351363038393739 6/18/18 14:54,3b0045000151353432393339 6/13/18 14:37 ,30002c001351363038393739 6/18/18 14:54,2244.421959,12
3b0045000151353432393339 6/13/18 14:37 - 24004f000151353432393339 6/18/18 14:48,3b0045000151353432393339 6/13/18 14:37 ,24004f000151353432393339 6/18/18 14:48,2250.84272,13
3b0045000151353432393339 6/13/18 14:37 - 3b001c000a47373334363431 4/24/19 17:58,3b0045000151353432393339 6/13/18 14:37 ,3b001c000a47373334363431 4/24/19 17:58,2583.281697,14
5.0003E+23 6/13/18 14:44 - 5.0003E+23 6/13/18 14:44,5.0003E+23 6/13/18 14:44 ,5.0003E+23 6/13/18 14:44,0,1
5.0003E+23 6/13/18 14:44 - 2.20031E+23 6/11/19 22:29,5.0003E+23 6/13/18 14:44 ,2.20031E+23 6/11/19 22:29,21.58465318,2
5.0003E+23 6/13/18 14:44 - 5d0040000d50483553343720 4/18/19 22:05,5.0003E+23 6/13/18 14:44 ,5d0040000d50483553343720 4/18/19 22:05,56.66660693,3
5.0003E+23 6/13/18 14:44 - 3c0031000d47373334363431 4/18/19 13:01,5.0003E+23 6/13/18 14:44 ,3c0031000d47373334363431 4/18/19 13:01,1471.968386,4
5.0003E+23 6/13/18 14:44 - 1e0036000951343334363138 6/13/18 12:16,5.0003E+23 6/13/18 14:44 ,1e0036000951343334363138 6/13/18 12:16,1513.273375,5
5.0003E+23 6/13/18 14:44 - 4.70055E+23 6/18/18 12:33,5.0003E+23 6/13/18 14:44 ,4.70055E+23 6/18/18 12:33,1645.702931,6
5.0003E+23 6/13/18 14:44 - 5.60044E+23 6/13/18 15:16,5.0003E+23 6/13/18 14:44 ,5.60044E+23 6/13/18 15:16,2308.315275,7
5.0003E+23 6/13/18 14:44 - 3f004a000c51343334363138 4/18/19 21:13,5.0003E+23 6/13/18 14:44 ,3f004a000c51343334363138 4/18/19 21:13,2474.318366,8
5.0003E+23 6/13/18 14:44 - 48003c001151363038393739 6/13/18 16:55,5.0003E+23 6/13/18 14:44 ,48003c001151363038393739 6/13/18 16:55,2515.74018,9
5.0003E+23 6/13/18 14:44 - 21002c000247373334363431 7/2/19 21:13,5.0003E+23 6/13/18 14:44 ,21002c000247373334363431 7/2/19 21:13,2515.74018,10
5.0003E+23 6/13/18 14:44 - 27003c000951343334363138 6/13/18 14:16,5.0003E+23 6/13/18 14:44 ,27003c000951343334363138 6/13/18 14:16,2552.557507,11
5.0003E+23 6/13/18 14:44 - 2.00039E+23 6/11/19 14:11,5.0003E+23 6/13/18 14:44 ,2.00039E+23 6/11/19 14:11,4163.331397,12
5.0003E+23 6/13/18 14:44 - 1d0036000951343334363138 6/21/18 14:25,5.0003E+23 6/13/18 14:44 ,1d0036000951343334363138 6/21/18 14:25,4402.463777,13
5.0003E+23 6/13/18 14:44 - 2f0039000551353431383736 6/18/18 15:47,5.0003E+23 6/13/18 14:44 ,2f0039000551353431383736 6/18/18 15:47,4717.525234,14
5.0003E+23 6/13/18 14:44 - 5.10042E+23 6/19/18 16:52,5.0003E+23 6/13/18 14:44 ,5.10042E+23 6/19/18 16:52,4784.628874,15
5.0003E+23 6/13/18 14:44 - 3.4005E+23 4/17/19 9:33,5.0003E+23 6/13/18 14:44 ,3.4005E+23 4/17/19 9:33,4784.628874,16
43003a000951343334363138 6/13/18 14:50 - 43003a000951343334363138 6/13/18 14:50,43003a000951343334363138 6/13/18 14:50 ,43003a000951343334363138 6/13/18 14:50,0,1
43003a000951343334363138 6/13/18 14:50 - 4.20025E+23 6/13/18 15:30,43003a000951343334363138 6/13/18 14:50 ,4.20025E+23 6/13/18 15:30,82.82187521,2
43003a000951343334363138 6/13/18 14:50 - 26002b000f47373334363431 6/11/19 19:10,43003a000951343334363138 6/13/18 14:50 ,26002b000f47373334363431 6/11/19 19:10,1105.268978,3
43003a000951343334363138 6/13/18 14:50 - 2b002c001251363038393739 6/20/18 16:13,43003a000951343334363138 6/13/18 14:50 ,2b002c001251363038393739 6/20/18 16:13,1113.430175,4
43003a000951343334363138 6/13/18 14:50 - 420036000d47373334363431 4/15/19 18:30,43003a000951343334363138 6/13/18 14:50 ,420036000d47373334363431 4/15/19 18:30,1113.430175,5
43003a000951343334363138 6/13/18 14:50 - 2.00031E+23 4/15/19 19:18,43003a000951343334363138 6/13/18 14:50 ,2.00031E+23 4/15/19 19:18,1123.993477,6
43003a000951343334363138 6/13/18 14:50 - 3f0060001151363038393739 6/19/18 13:27,43003a000951343334363138 6/13/18 14:50 ,3f0060001151363038393739 6/19/18 13:27,1286.210007,7
43003a000951343334363138 6/13/18 14:50 - 290029000f47373334363431 4/23/19 19:43,43003a000951343334363138 6/13/18 14:50 ,290029000f47373334363431 4/23/19 19:43,1318.657171,8
43003a000951343334363138 6/13/18 14:50 - 3b0017000951343334363138 6/20/18 17:13,43003a000951343334363138 6/13/18 14:50 ,3b0017000951343334363138 6/20/18 17:13,1418.527892,9
43003a000951343334363138 6/13/18 14:50 - 4b0041001951353339373130 6/19/18 16:12,43003a000951343334363138 6/13/18 14:50 ,4b0041001951353339373130 6/19/18 16:12,1432.691693,10
43003a000951343334363138 6/13/18 14:50 - 34002d000d50483553343720 4/19/19 16:33,43003a000951343334363138 6/13/18 14:50 ,34002d000d50483553343720 4/19/19 16:33,2991.22833,11
43003a000951343334363138 6/13/18 14:50 - 2b0034000147373334363431 4/15/19 21:45,43003a000951343334363138 6/13/18 14:50 ,2b0034000147373334363431 4/15/19 21:45,3039.479261,12
43003a000951343334363138 6/13/18 14:50 - 2e003b001251363038393739 6/20/18 14:06,43003a000951343334363138 6/13/18 14:50 ,2e003b001251363038393739 6/20/18 14:06,3073.170158,13
43003a000951343334363138 6/13/18 14:50 - 40001f000347373334363431 4/23/19 11:55,43003a000951343334363138 6/13/18 14:50 ,40001f000347373334363431 4/23/19 11:55,3104.610406,14
43003a000951343334363138 6/13/18 14:50 - 250022000f47373334363431 6/11/19 14:47,43003a000951343334363138 6/13/18 14:50 ,250022000f47373334363431 6/11/19 14:47,3114.450644,15
43003a000951343334363138 6/13/18 14:50 - 48001a000951343334363138 6/13/18 17:54,43003a000951343334363138 6/13/18 14:50 ,48001a000951343334363138 6/13/18 17:54,3124.356597,16
43003a000951343334363138 6/13/18 14:50 - 2e0048000951343334363138 6/13/18 18:11,43003a000951343334363138 6/13/18 14:50 ,2e0048000951343334363138 6/13/18 18:11,3147.269332,17
43003a000951343334363138 6/13/18 14:50 - 2b0053000d50483553343720 4/18/19 21:11,43003a000951343334363138 6/13/18 14:50 ,2b0053000d50483553343720 4/18/19 21:11,4719.542305,18
43003a000951343334363138 6/13/18 14:50 - 5.20027E+23 6/21/18 20:31,43003a000951343334363138 6/13/18 14:50 ,5.20027E+23 6/21/18 20:31,4762.383875,19
43003a000951343334363138 6/13/18 14:50 - 4.20028E+23 5/10/19 5:59,43003a000951343334363138 6/13/18 14:50 ,4.20028E+23 5/10/19 5:59,4762.383875,20
43003a000951343334363138 6/13/18 14:50 - 230045000f47373334363431 4/23/19 16:50,43003a000951343334363138 6/13/18 14:50 ,230045000f47373334363431 4/23/19 16:50,5650.113142,21
43003a000951343334363138 6/13/18 14:50 - 330026000e47373432363837 6/11/19 16:39,43003a000951343334363138 6/13/18 14:50 ,330026000e47373432363837 6/11/19 16:39,5653.720335,22
43003a000951343334363138 6/13/18 14:50 - 2f0028001251363038393739 6/20/18 12:55,43003a000951343334363138 6/13/18 14:50 ,2f0028001251363038393739 6/20/18 12:55,5750.684322,23
43003a000951343334363138 6/13/18 14:50 - 2b004b001251363038393739 6/13/18 7:56,43003a000951343334363138 6/13/18 14:50 ,2b004b001251363038393739 6/13/18 7:56,6047.972529,24
43003a000951343334363138 6/13/18 14:50 - 3.80025E+23 6/13/18 8:21,43003a000951343334363138 6/13/18 14:50 ,3.80025E+23 6/13/18 8:21,6048.80817,25
43003a000951343334363138 6/13/18 14:50 - 3.50018E+23 4/23/19 19:44,43003a000951343334363138 6/13/18 14:50 ,3.50018E+23 4/23/19 19:44,6293.795411,26
43003a000951343334363138 6/13/18 14:50 - 31001e001351363038393739 6/14/18 15:06,43003a000951343334363138 6/13/18 14:50 ,31001e001351363038393739 6/14/18 15:06,6333.306063,27
43003a000951343334363138 6/13/18 14:50 - 3b0028000151353432393339 6/19/18 12:56,43003a000951343334363138 6/13/18 14:50 ,3b0028000151353432393339 6/19/18 12:56,6343.648677,28
43003a000951343334363138 6/13/18 14:50 - 5.00038E+23 6/19/18 12:22,43003a000951343334363138 6/13/18 14:50 ,5.00038E+23 6/19/18 12:22,6370.344096,29
43003a000951343334363138 6/13/18 14:50 - 4.50019E+23 6/19/18 16:46,43003a000951343334363138 6/13/18 14:50 ,4.50019E+23 6/19/18 16:46,6716.286899,30
43003a000951343334363138 6/13/18 14:50 - 5.00036E+23 6/14/18 15:17,43003a000951343334363138 6/13/18 14:50 ,5.00036E+23 6/14/18 15:17,6729.049131,31
43003a000951343334363138 6/13/18 14:50 - 380029000d50483553343720 4/16/19 22:03,43003a000951343334363138 6/13/18 14:50 ,380029000d50483553343720 4/16/19 22:03,6729.049131,32
43003a000951343334363138 6/13/18 14:50 - 4b0041001951353339373130 4/16/19 21:02,43003a000951343334363138 6/13/18 14:50 ,4b0041001951353339373130 4/16/19 21:02,6729.049131,33
43003a000951343334363138 6/13/18 14:50 - 2a002a000951343334363138 6/19/18 16:42,43003a000951343334363138 6/13/18 14:50 ,2a002a000951343334363138 6/19/18 16:42,6937.56271,34
43003a000951343334363138 6/13/18 14:50 - 2f0041001047373334363431 4/23/19 14:16,43003a000951343334363138 6/13/18 14:50 ,2f0041001047373334363431 4/23/19 14:16,7028.963929,35
43003a000951343334363138 6/13/18 14:50 - 1b0029000347373334363431 6/11/19 17:06,43003a000951343334363138 6/13/18 14:50 ,1b0029000347373334363431 6/11/19 17:06,7330.922797,36
43003a000951343334363138 6/13/18 14:50 - 480039000a51353431383437 6/19/18 10:02,43003a000951343334363138 6/13/18 14:50 ,480039000a51353431383437 6/19/18 10:02,7429.371405,37
43003a000951343334363138 6/13/18 14:50 - 380023000a47373334363431 4/23/19 14:37,43003a000951343334363138 6/13/18 14:50 ,380023000a47373334363431 4/23/19 14:37,7473.615911,38
43003a000951343334363138 6/13/18 14:50 - 1.90039E+23 5/20/19 1:57,43003a000951343334363138 6/13/18 14:50 ,1.90039E+23 5/20/19 1:57,7974.953283,39
43003a000951343334363138 6/13/18 14:50 - 1.90039E+23 4/23/19 17:11,43003a000951343334363138 6/13/18 14:50 ,1.90039E+23 4/23/19 17:11,8047.789443,40
43003a000951343334363138 6/13/18 14:50 - 2c003d000147373334363431 4/23/19 20:16,43003a000951343334363138 6/13/18 14:50 ,2c003d000147373334363431 4/23/19 20:16,8200.219678,41
43003a000951343334363138 6/13/18 14:50 - 1d003f000951343334363138 6/14/18 17:52,43003a000951343334363138 6/13/18 14:50 ,1d003f000951343334363138 6/14/18 17:52,8359.962754,42
43003a000951343334363138 6/13/18 14:50 - 3f0049000551353431383736 4/17/19 10:50,43003a000951343334363138 6/13/18 14:50 ,3f0049000551353431383736 4/17/19 10:50,8725.561516,43
43003a000951343334363138 6/13/18 14:50 - 2.90048E+23 6/19/18 14:55,43003a000951343334363138 6/13/18 14:50 ,2.90048E+23 6/19/18 14:55,8745.235006,44
43003a000951343334363138 6/13/18 14:50 - 4a003d001151363038393739 6/19/18 15:06,43003a000951343334363138 6/13/18 14:50 ,4a003d001151363038393739 6/19/18 15:06,8784.866789,45
43003a000951343334363138 6/13/18 14:50 - 36002b000247373334363431 4/17/19 9:26,43003a000951343334363138 6/13/18 14:50 ,36002b000247373334363431 4/17/19 9:26,8784.866789,46
43003a000951343334363138 6/13/18 14:50 - 3.4005E+23 6/14/18 17:07,43003a000951343334363138 6/13/18 14:50 ,3.4005E+23 6/14/18 17:07,10108.91895,47
43003a000951343334363138 6/13/18 14:50 - 3.5002E+23 5/9/19 15:44,43003a000951343334363138 6/13/18 14:50 ,3.5002E+23 5/9/19 15:44,10108.91895,48
